TIME,		VALUE
[s],		[boh]
0.052643,	3.725586
0.052648,	3.715820
0.052653,	3.710937
0.052658,	3.701172
0.052663,	3.696289
0.052668,	3.686523
0.052673,	3.681641
0.052678,	3.676758
0.052683,	3.666992
0.052688,	3.662109
0.052693,	3.652344
0.052698,	3.647461
0.052703,	3.637695
0.052708,	3.632812
0.052713,	3.627930
0.052718,	3.618164
0.052723,	3.613281
0.052728,	3.603516
0.052733,	3.598633
0.052738,	3.588867
0.052743,	3.583984
0.052748,	3.579102
0.052753,	3.569336
0.052758,	3.564453
0.052763,	3.554687
0.052768,	3.549805
0.052773,	3.540039
0.052778,	3.535156
0.052783,	3.525391
0.052788,	3.520508
0.052793,	3.510742
0.052798,	3.505859
0.052803,	3.496094
0.052808,	3.491211
0.052813,	3.481445
0.052818,	3.476562
0.052823,	3.466797
0.052828,	3.461914
0.052833,	3.457031
0.052838,	3.447266
0.052843,	3.442383
0.052848,	3.432617
0.052853,	3.422852
0.052858,	3.417969
0.052863,	3.413086
0.052868,	3.403320
0.052873,	3.398437
0.052878,	3.388672
0.052883,	3.383789
0.052888,	3.374023
0.052893,	3.369141
0.052898,	3.359375
0.052903,	3.354492
0.052908,	3.344727
0.052913,	3.334961
0.052918,	3.330078
0.052923,	3.320312
0.052928,	3.315430
0.052933,	3.305664
0.052938,	3.300781
0.052943,	3.291016
0.052948,	3.286133
0.052953,	3.276367
0.052958,	3.271484
0.052963,	3.261719
0.052968,	3.256836
0.052973,	3.247070
0.052978,	3.237305
0.052983,	3.232422
0.052988,	3.222656
0.052993,	3.217773
0.052998,	3.208008
0.053003,	3.203125
0.053008,	3.193359
0.053013,	3.188477
0.053018,	3.178711
0.053023,	3.173828
0.053028,	3.164062
0.053033,	3.154297
0.053038,	3.149414
0.053043,	3.144531
0.053048,	3.134766
0.053053,	3.129883
0.053058,	3.120117
0.053063,	3.110352
0.053068,	3.100586
0.053073,	3.095703
0.053078,	3.085937
0.053083,	3.081055
0.053088,	3.071289
0.053093,	3.066406
0.053098,	3.056641
0.053103,	3.051758
0.053108,	3.041992
0.053113,	3.032227
0.053118,	3.027344
0.053123,	3.017578
0.053128,	3.012695
0.053133,	3.002930
0.053138,	2.998047
0.053143,	2.988281
0.053148,	2.983398
0.053153,	2.973633
0.053158,	2.963867
0.053163,	2.958984
0.053168,	2.949219
0.053173,	2.939453
0.053178,	2.934570
0.053183,	2.924805
0.053188,	2.919922
0.053193,	2.910156
0.053198,	2.905273
0.053203,	2.895508
0.053208,	2.885742
0.053213,	2.880859
0.053218,	2.871094
0.053223,	2.866211
0.053228,	2.856445
0.053233,	2.846680
0.053238,	2.841797
0.053243,	2.832031
0.053248,	2.827148
0.053253,	2.817383
0.053258,	2.807617
0.053263,	2.802734
0.053268,	2.792969
0.053273,	2.788086
0.053278,	2.778320
0.053283,	2.768555
0.053288,	2.763672
0.053293,	2.758789
0.053298,	2.749023
0.053303,	2.739258
0.053308,	2.734375
0.053313,	2.724609
0.053318,	2.714844
0.053323,	2.709961
0.053328,	2.700195
0.053333,	2.690430
0.053338,	2.685547
0.053343,	2.675781
0.053348,	2.670898
0.053353,	2.661133
0.053358,	2.651367
0.053363,	2.641602
0.053368,	2.636719
0.053373,	2.626953
0.053378,	2.622070
0.053383,	2.612305
0.053388,	2.607422
0.053393,	2.597656
0.053398,	2.592773
0.053403,	2.583008
0.053408,	2.573242
0.053413,	2.568359
0.053418,	2.558594
0.053423,	2.548828
0.053428,	2.543945
0.053433,	2.534180
0.053438,	2.529297
0.053443,	2.519531
0.053448,	2.514648
0.053453,	2.504883
0.053458,	2.495117
0.053463,	2.490234
0.053468,	2.480469
0.053473,	2.470703
0.053478,	2.465820
0.053483,	2.456055
0.053488,	2.446289
0.053493,	2.441406
0.053498,	2.431641
0.053503,	2.426758
0.053508,	2.416992
0.053513,	2.407227
0.053518,	2.402344
0.053523,	2.392578
0.053528,	2.387695
0.053533,	2.377930
0.053538,	2.368164
0.053543,	2.363281
0.053548,	2.353516
0.053553,	2.343750
0.053558,	2.338867
0.053563,	2.329102
0.053568,	2.324219
0.053573,	2.314453
0.053578,	2.309570
0.053583,	2.299805
0.053588,	2.290039
0.053593,	2.285156
0.053598,	2.275391
0.053603,	2.270508
0.053608,	2.260742
0.053613,	2.250977
0.053618,	2.246094
0.053623,	2.236328
0.053628,	2.226562
0.053633,	2.221680
0.053638,	2.211914
0.053643,	2.207031
0.053648,	2.197266
0.053653,	2.187500
0.053658,	2.182617
0.053663,	2.172852
0.053668,	2.167969
0.053673,	2.158203
0.053678,	2.153320
0.053683,	2.143555
0.053688,	2.133789
0.053693,	2.128906
0.053698,	2.119141
0.053703,	2.109375
0.053708,	2.104492
0.053713,	2.099609
0.053718,	2.089844
0.053723,	2.080078
0.053728,	2.075195
0.053733,	2.065430
0.053738,	2.060547
0.053743,	2.050781
0.053748,	2.041016
0.053753,	2.036133
0.053758,	2.026367
0.053763,	2.016602
0.053768,	2.011719
0.053773,	2.001953
0.053778,	1.992187
0.053783,	1.987305
0.053788,	1.982422
0.053793,	1.972656
0.053798,	1.962891
0.053803,	1.958008
0.053808,	1.948242
0.053813,	1.943359
0.053818,	1.933594
0.053823,	1.928711
0.053828,	1.918945
0.053833,	1.909180
0.053838,	1.904297
0.053843,	1.894531
0.053848,	1.889648
0.053853,	1.879883
0.053858,	1.875000
0.053863,	1.865234
0.053868,	1.855469
0.053873,	1.850586
0.053878,	1.840820
0.053883,	1.835937
0.053888,	1.826172
0.053893,	1.821289
0.053898,	1.811523
0.053903,	1.806641
0.053908,	1.796875
0.053913,	1.787109
0.053918,	1.782227
0.053923,	1.772461
0.053928,	1.767578
0.053933,	1.757812
0.053938,	1.752930
0.053943,	1.743164
0.053948,	1.738281
0.053953,	1.728516
0.053958,	1.723633
0.053963,	1.713867
0.053968,	1.708984
0.053973,	1.699219
0.053978,	1.694336
0.053983,	1.684570
0.053988,	1.674805
0.053993,	1.669922
0.053998,	1.660156
0.054003,	1.655273
0.054008,	1.645508
0.054013,	1.640625
0.054018,	1.630859
0.054023,	1.625977
0.054028,	1.616211
0.054033,	1.611328
0.054038,	1.601562
0.054043,	1.596680
0.054048,	1.586914
0.054053,	1.582031
0.054058,	1.572266
0.054063,	1.567383
0.054068,	1.557617
0.054073,	1.552734
0.054078,	1.542969
0.054083,	1.538086
0.054088,	1.528320
0.054093,	1.523437
0.054098,	1.513672
0.054103,	1.508789
0.054108,	1.503906
0.054113,	1.494141
0.054118,	1.489258
0.054123,	1.479492
0.054128,	1.474609
0.054133,	1.464844
0.054138,	1.459961
0.054143,	1.450195
0.054148,	1.445312
0.054153,	1.435547
0.054158,	1.430664
0.054163,	1.420898
0.054168,	1.416016
0.054173,	1.406250
0.054178,	1.401367
0.054183,	1.391602
0.054188,	1.386719
0.054193,	1.376953
0.054198,	1.372070
0.054203,	1.367187
0.054208,	1.357422
0.054213,	1.352539
0.054218,	1.342773
0.054223,	1.337891
0.054228,	1.333008
0.054233,	1.323242
0.054238,	1.318359
0.054243,	1.308594
0.054248,	1.303711
0.054253,	1.298828
0.054258,	1.289062
0.054263,	1.284180
0.054268,	1.274414
0.054273,	1.269531
0.054278,	1.259766
0.054283,	1.254883
0.054288,	1.250000
0.054293,	1.240234
0.054298,	1.235352
0.054303,	1.230469
0.054308,	1.220703
0.054313,	1.215820
0.054318,	1.206055
0.054323,	1.201172
0.054328,	1.196289
0.054333,	1.186523
0.054338,	1.181641
0.054343,	1.171875
0.054348,	1.166992
0.054353,	1.162109
0.054358,	1.152344
0.054363,	1.147461
0.054368,	1.142578
0.054373,	1.132812
0.054378,	1.127930
0.054383,	1.123047
0.054388,	1.113281
0.054393,	1.108398
0.054398,	1.103516
0.054403,	1.093750
0.054408,	1.088867
0.054413,	1.079102
0.054418,	1.074219
0.054423,	1.069336
0.054428,	1.059570
0.054433,	1.054687
0.054438,	1.049805
0.054443,	1.040039
0.054448,	1.035156
0.054453,	1.030273
0.054458,	1.025391
0.054463,	1.015625
0.054468,	1.010742
0.054473,	1.005859
0.054478,	0.996094
0.054483,	0.991211
0.054488,	0.986328
0.054493,	0.981445
0.054498,	0.971680
0.054503,	0.966797
0.054508,	0.961914
0.054513,	0.957031
0.054518,	0.947266
0.054523,	0.942383
0.054528,	0.937500
0.054533,	0.932617
0.054538,	0.922852
0.054543,	0.917969
0.054548,	0.913086
0.054553,	0.903320
0.054558,	0.898437
0.054563,	0.893555
0.054568,	0.888672
0.054573,	0.878906
0.054578,	0.874023
0.054583,	0.869141
0.054588,	0.864258
0.054593,	0.859375
0.054598,	0.849609
0.054603,	0.844727
0.054608,	0.839844
0.054613,	0.834961
0.054618,	0.830078
0.054623,	0.820312
0.054628,	0.815430
0.054633,	0.810547
0.054638,	0.805664
0.054643,	0.800781
0.054648,	0.791016
0.054653,	0.786133
0.054658,	0.781250
0.054663,	0.776367
0.054668,	0.771484
0.054673,	0.761719
0.054678,	0.756836
0.054683,	0.751953
0.054688,	0.747070
0.054693,	0.742187
0.054698,	0.737305
0.054703,	0.727539
0.054708,	0.722656
0.054713,	0.717773
0.054718,	0.712891
0.054723,	0.708008
0.054728,	0.703125
0.054733,	0.698242
0.054738,	0.688477
0.054743,	0.683594
0.054748,	0.678711
0.054753,	0.673828
0.054758,	0.668945
0.054763,	0.664062
0.054768,	0.659180
0.054773,	0.654297
0.054778,	0.649414
0.054783,	0.644531
0.054788,	0.639648
0.054793,	0.634766
0.054798,	0.629883
0.054803,	0.625000
0.054808,	0.620117
0.054813,	0.610352
0.054818,	0.605469
0.054823,	0.600586
0.054828,	0.595703
0.054833,	0.590820
0.054838,	0.585937
0.054843,	0.581055
0.054848,	0.576172
0.054853,	0.571289
0.054858,	0.566406
0.054863,	0.561523
0.054868,	0.556641
0.054873,	0.551758
0.054878,	0.546875
0.054883,	0.541992
0.054888,	0.537109
0.054893,	0.532227
0.054898,	0.527344
0.054903,	0.522461
0.054908,	0.517578
0.054913,	0.512695
0.054918,	0.507812
0.054923,	0.502930
0.054928,	0.498047
0.054933,	0.493164
0.054938,	0.488281
0.054943,	0.483398
0.054948,	0.478516
0.054953,	0.473633
0.054958,	0.468750
0.054963,	0.463867
0.054968,	0.458984
0.054973,	0.454102
0.054978,	0.449219
0.054983,	0.444336
0.054988,	0.439453
0.054993,	0.434570
0.054998,	0.429687
0.055003,	0.429687
0.055008,	0.424805
0.055013,	0.419922
0.055018,	0.415039
0.055023,	0.410156
0.055028,	0.405273
0.055033,	0.400391
0.055038,	0.400391
0.055043,	0.395508
0.055048,	0.390625
0.055053,	0.385742
0.055058,	0.380859
0.055063,	0.375977
0.055068,	0.371094
0.055073,	0.371094
0.055078,	0.366211
0.055083,	0.361328
0.055088,	0.356445
0.055093,	0.351562
0.055098,	0.346680
0.055103,	0.341797
0.055108,	0.341797
0.055113,	0.336914
0.055118,	0.332031
0.055123,	0.327148
0.055128,	0.322266
0.055133,	0.317383
0.055138,	0.317383
0.055143,	0.312500
0.055148,	0.307617
0.055153,	0.302734
0.055158,	0.297852
0.055163,	0.297852
0.055168,	0.292969
0.055173,	0.288086
0.055178,	0.288086
0.055183,	0.283203
0.055188,	0.278320
0.055193,	0.273437
0.055198,	0.273437
0.055203,	0.268555
0.055208,	0.263672
0.055213,	0.258789
0.055218,	0.258789
0.055223,	0.253906
0.055228,	0.249023
0.055233,	0.249023
0.055238,	0.244141
0.055243,	0.239258
0.055248,	0.234375
0.055253,	0.229492
0.055258,	0.229492
0.055263,	0.224609
0.055268,	0.219727
0.055273,	0.219727
0.055278,	0.214844
0.055283,	0.209961
0.055288,	0.209961
0.055293,	0.205078
0.055298,	0.205078
0.055303,	0.200195
0.055308,	0.195312
0.055313,	0.195312
0.055318,	0.190430
0.055323,	0.190430
0.055328,	0.185547
0.055333,	0.180664
0.055338,	0.180664
0.055343,	0.175781
0.055348,	0.170898
0.055353,	0.170898
0.055358,	0.166016
0.055363,	0.161133
0.055368,	0.161133
0.055373,	0.156250
0.055378,	0.151367
0.055383,	0.151367
0.055388,	0.146484
0.055393,	0.146484
0.055398,	0.141602
0.055403,	0.141602
0.055408,	0.136719
0.055413,	0.136719
0.055418,	0.131836
0.055423,	0.131836
0.055428,	0.126953
0.055433,	0.122070
0.055438,	0.122070
0.055443,	0.122070
0.055448,	0.117187
0.055453,	0.117187
0.055458,	0.112305
0.055463,	0.112305
0.055468,	0.107422
0.055473,	0.107422
0.055478,	0.102539
0.055483,	0.102539
0.055488,	0.097656
0.055493,	0.097656
0.055498,	0.092773
0.055503,	0.092773
0.055508,	0.087891
0.055513,	0.087891
0.055518,	0.083008
0.055523,	0.083008
0.055528,	0.078125
0.055533,	0.078125
0.055538,	0.078125
0.055543,	0.073242
0.055548,	0.073242
0.055553,	0.073242
0.055558,	0.068359
0.055563,	0.068359
0.055568,	0.063477
0.055573,	0.063477
0.055578,	0.063477
0.055583,	0.058594
0.055588,	0.058594
0.055593,	0.053711
0.055598,	0.053711
0.055603,	0.053711
0.055608,	0.053711
0.055613,	0.048828
0.055618,	0.048828
0.055623,	0.043945
0.055628,	0.043945
0.055633,	0.043945
0.055638,	0.039062
0.055643,	0.039062
0.055648,	0.039062
0.055653,	0.034180
0.055658,	0.034180
0.055663,	0.034180
0.055668,	0.029297
0.055673,	0.029297
0.055678,	0.029297
0.055683,	0.029297
0.055688,	0.024414
0.055693,	0.024414
0.055698,	0.024414
0.055703,	0.024414
0.055708,	0.024414
0.055713,	0.019531
0.055718,	0.019531
0.055723,	0.019531
0.055728,	0.019531
0.055733,	0.019531
0.055738,	0.014648
0.055743,	0.014648
0.055748,	0.014648
0.055753,	0.014648
0.055758,	0.009766
0.055763,	0.009766
0.055768,	0.009766
0.055773,	0.009766
0.055778,	0.004883
0.055783,	0.009766
0.055788,	0.004883
0.055793,	0.004883
0.055798,	0.004883
0.055803,	0.004883
0.055808,	0.004883
0.055813,	0.000000
0.055818,	0.000000
0.055823,	0.000000
0.055828,	0.000000
0.055833,	0.000000
0.055838,	0.000000
0.055843,	0.000000
0.055848,	0.000000
0.055853,	0.000000
0.055858,	-0.004883
0.055863,	-0.004883
0.055868,	-0.004883
0.055873,	-0.004883
0.055878,	-0.004883
0.055883,	-0.004883
0.055888,	-0.009766
0.055893,	-0.009766
0.055898,	-0.009766
0.055903,	-0.004883
0.055908,	-0.009766
0.055913,	-0.009766
0.055918,	-0.009766
0.055923,	-0.009766
0.055928,	-0.009766
0.055933,	-0.009766
0.055938,	-0.009766
0.055943,	-0.009766
0.055948,	-0.009766
0.055953,	-0.009766
0.055958,	-0.009766
0.055963,	-0.009766
0.055968,	-0.009766
0.055973,	-0.009766
0.055978,	-0.009766
0.055983,	-0.009766
0.055988,	-0.009766
0.055993,	-0.009766
0.055998,	-0.004883
0.056003,	-0.009766
0.056008,	-0.009766
0.056013,	-0.009766
0.056018,	-0.004883
0.056023,	-0.004883
0.056028,	-0.009766
0.056033,	-0.004883
0.056038,	-0.009766
0.056043,	-0.004883
0.056048,	-0.004883
0.056053,	-0.004883
0.056058,	-0.004883
0.056063,	-0.004883
0.056068,	-0.004883
0.056073,	-0.004883
0.056078,	-0.004883
0.056083,	-0.004883
0.056088,	0.000000
0.056093,	0.000000
0.056098,	0.000000
0.056103,	0.000000
0.056108,	0.004883
0.056113,	0.004883
0.056118,	0.004883
0.056123,	0.004883
0.056128,	0.004883
0.056133,	0.004883
0.056138,	0.009766
0.056143,	0.009766
0.056148,	0.009766
0.056153,	0.009766
0.056158,	0.009766
0.056163,	0.014648
0.056168,	0.014648
0.056173,	0.014648
0.056178,	0.014648
0.056183,	0.014648
0.056188,	0.014648
0.056193,	0.019531
0.056198,	0.019531
0.056203,	0.019531
0.056208,	0.019531
0.056213,	0.024414
0.056218,	0.024414
0.056223,	0.024414
0.056228,	0.029297
0.056233,	0.024414
0.056238,	0.029297
0.056243,	0.029297
0.056248,	0.029297
0.056253,	0.029297
0.056258,	0.034180
0.056263,	0.034180
0.056268,	0.034180
0.056273,	0.039062
0.056278,	0.039062
0.056283,	0.039062
0.056288,	0.043945
0.056293,	0.043945
0.056298,	0.043945
0.056303,	0.048828
0.056308,	0.048828
0.056313,	0.048828
0.056318,	0.053711
0.056323,	0.053711
0.056328,	0.058594
0.056333,	0.058594
0.056338,	0.058594
0.056343,	0.063477
0.056348,	0.063477
0.056353,	0.063477
0.056358,	0.068359
0.056363,	0.068359
0.056368,	0.073242
0.056373,	0.073242
0.056378,	0.073242
0.056383,	0.078125
0.056388,	0.078125
0.056393,	0.083008
0.056398,	0.083008
0.056403,	0.087891
0.056408,	0.087891
0.056413,	0.092773
0.056418,	0.092773
0.056423,	0.097656
0.056428,	0.097656
0.056433,	0.097656
0.056438,	0.102539
0.056443,	0.102539
0.056448,	0.107422
0.056453,	0.107422
0.056458,	0.112305
0.056463,	0.112305
0.056468,	0.117187
0.056473,	0.117187
0.056478,	0.122070
0.056483,	0.122070
0.056488,	0.126953
0.056493,	0.126953
0.056498,	0.131836
0.056503,	0.131836
0.056508,	0.136719
0.056513,	0.136719
0.056518,	0.141602
0.056523,	0.146484
0.056528,	0.146484
0.056533,	0.151367
0.056538,	0.151367
0.056543,	0.156250
0.056548,	0.161133
0.056553,	0.161133
0.056558,	0.166016
0.056563,	0.170898
0.056568,	0.170898
0.056573,	0.175781
0.056578,	0.175781
0.056583,	0.180664
0.056588,	0.180664
0.056593,	0.185547
0.056598,	0.190430
0.056603,	0.190430
0.056608,	0.195312
0.056613,	0.200195
0.056618,	0.200195
0.056623,	0.205078
0.056628,	0.205078
0.056633,	0.209961
0.056638,	0.214844
0.056643,	0.214844
0.056648,	0.219727
0.056653,	0.224609
0.056658,	0.229492
0.056663,	0.229492
0.056668,	0.234375
0.056673,	0.239258
0.056678,	0.244141
0.056683,	0.244141
0.056688,	0.249023
0.056693,	0.253906
0.056698,	0.253906
0.056703,	0.258789
0.056708,	0.263672
0.056713,	0.263672
0.056718,	0.268555
0.056723,	0.273437
0.056728,	0.278320
0.056733,	0.278320
0.056738,	0.283203
0.056743,	0.288086
0.056748,	0.292969
0.056753,	0.292969
0.056758,	0.297852
0.056763,	0.302734
0.056768,	0.307617
0.056773,	0.312500
0.056778,	0.312500
0.056783,	0.317383
0.056788,	0.322266
0.056793,	0.327148
0.056798,	0.332031
0.056803,	0.332031
0.056808,	0.336914
0.056813,	0.341797
0.056818,	0.346680
0.056823,	0.351562
0.056828,	0.356445
0.056833,	0.356445
0.056838,	0.361328
0.056843,	0.366211
0.056848,	0.371094
0.056853,	0.375977
0.056858,	0.375977
0.056863,	0.380859
0.056868,	0.385742
0.056873,	0.390625
0.056878,	0.395508
0.056883,	0.400391
0.056888,	0.405273
0.056893,	0.405273
0.056898,	0.410156
0.056903,	0.419922
0.056908,	0.419922
0.056913,	0.424805
0.056918,	0.429687
0.056923,	0.434570
0.056928,	0.439453
0.056933,	0.444336
0.056938,	0.449219
0.056943,	0.454102
0.056948,	0.458984
0.056953,	0.463867
0.056958,	0.468750
0.056963,	0.473633
0.056968,	0.478516
0.056973,	0.483398
0.056978,	0.483398
0.056983,	0.488281
0.056988,	0.493164
0.056993,	0.498047
0.056998,	0.502930
0.057003,	0.507812
0.057008,	0.512695
0.057013,	0.517578
0.057018,	0.522461
0.057023,	0.527344
0.057028,	0.532227
0.057033,	0.537109
0.057038,	0.541992
0.057043,	0.546875
0.057048,	0.551758
0.057053,	0.556641
0.057058,	0.561523
0.057063,	0.566406
0.057068,	0.571289
0.057073,	0.576172
0.057078,	0.585937
0.057083,	0.590820
0.057088,	0.590820
0.057093,	0.600586
0.057098,	0.605469
0.057103,	0.610352
0.057108,	0.615234
0.057113,	0.620117
0.057118,	0.625000
0.057123,	0.629883
0.057128,	0.634766
0.057133,	0.639648
0.057138,	0.644531
0.057143,	0.649414
0.057148,	0.654297
0.057153,	0.659180
