x-axis,1,2
second,Volt,Volt
+0.0E+00,-2.289384398E+00,+27.465453E-03
+1.563E-06,-2.283856759E+00,+27.622488E-03
+3.125E-06,-2.278203493E+00,+27.936559E-03
+4.688E-06,-2.272550227E+00,+28.093594E-03
+6.250E-06,-2.266896961E+00,+28.407664E-03
+7.813E-06,-2.261243694E+00,+28.721735E-03
+9.375E-06,-2.255716056E+00,+28.878770E-03
+10.938E-06,-2.250062790E+00,+29.192840E-03
+12.500E-06,-2.244409524E+00,+29.349875E-03
+14.063E-06,-2.238756257E+00,+29.663946E-03
+15.625E-06,-2.233102991E+00,+29.978016E-03
+17.188E-06,-2.225188418E+00,+29.663946E-03
+18.750E-06,-2.217148217E+00,+29.349875E-03
+20.313E-06,-2.208982388E+00,+29.192840E-03
+21.875E-06,-2.200942187E+00,+28.878770E-03
+23.438E-06,-2.192901987E+00,+28.721735E-03
+25.000E-06,-2.184987414E+00,+28.407664E-03
+26.563E-06,-2.176947213E+00,+28.093594E-03
+28.125E-06,-2.168781384E+00,+27.936559E-03
+29.688E-06,-2.160741183E+00,+27.622488E-03
+31.250E-06,-2.152700982E+00,+27.465453E-03
+32.813E-06,-2.143153243E+00,+27.465453E-03
+34.375E-06,-2.133479877E+00,+27.465453E-03
+35.938E-06,-2.123806510E+00,+27.465453E-03
+37.500E-06,-2.114133143E+00,+27.465453E-03
+39.063E-06,-2.104459776E+00,+27.465453E-03
+40.625E-06,-2.094912038E+00,+27.465453E-03
+42.188E-06,-2.085238671E+00,+27.465453E-03
+43.750E-06,-2.075565304E+00,+27.465453E-03
+45.313E-06,-2.065891938E+00,+27.465453E-03
+46.875E-06,-2.056218571E+00,+27.465453E-03
+48.438E-06,-2.044660782E+00,+27.465453E-03
+50.000E-06,-2.032977365E+00,+27.465453E-03
+51.563E-06,-2.021293948E+00,+27.465453E-03
+53.125E-06,-2.009610531E+00,+27.465453E-03
+54.688E-06,-1.997927114E+00,+27.465453E-03
+56.250E-06,-1.986369325E+00,+27.465453E-03
+57.813E-06,-1.974685908E+00,+27.465453E-03
+59.375E-06,-1.963002492E+00,+27.465453E-03
+60.938E-06,-1.951319075E+00,+27.465453E-03
+62.500E-06,-1.939635658E+00,+27.465453E-03
+64.063E-06,-1.926067819E+00,+27.465453E-03
+65.625E-06,-1.912374351E+00,+27.465453E-03
+67.188E-06,-1.898680884E+00,+27.465453E-03
+68.750E-06,-1.884987417E+00,+27.465453E-03
+70.313E-06,-1.871293950E+00,+27.465453E-03
+71.875E-06,-1.857726111E+00,+27.465453E-03
