x-axis,1
second,Volt
-130.0000E-06,+80.4020092E-03
-129.6500E-06,+80.4020092E-03
-129.3000E-06,+80.4020092E-03
-128.9500E-06,+80.4020092E-03
-128.6000E-06,+80.4020092E-03
-128.2500E-06,+80.4020092E-03
-127.9000E-06,+80.4020092E-03
-127.5500E-06,+80.4020092E-03
-127.2000E-06,+80.4020092E-03
-126.8500E-06,+80.4020092E-03
-126.5000E-06,+80.4020092E-03
-126.1500E-06,+80.4020092E-03
-125.8000E-06,+80.4020092E-03
-125.4500E-06,+80.4020092E-03
-125.1000E-06,+5.0251256E-03
-124.7500E-06,+80.4020092E-03
-124.4000E-06,+80.4020092E-03
-124.0500E-06,+80.4020092E-03
-123.7000E-06,+80.4020092E-03
-123.3500E-06,+80.4020092E-03
-123.0000E-06,+80.4020092E-03
-122.6500E-06,+80.4020092E-03
-122.3000E-06,+80.4020092E-03
-121.9500E-06,+80.4020092E-03
-121.6000E-06,+45.2261302E-03
-121.2500E-06,+80.4020092E-03
-120.9000E-06,+80.4020092E-03
-120.5500E-06,+30.1507534E-03
-120.2000E-06,+80.4020092E-03
-119.8500E-06,+80.4020092E-03
-119.5000E-06,+80.4020092E-03
-119.1500E-06,+80.4020092E-03
-118.8000E-06,+80.4020092E-03
-118.4500E-06,+80.4020092E-03
-118.1000E-06,+80.4020092E-03
-117.7500E-06,+80.4020092E-03
-117.4000E-06,+80.4020092E-03
-117.0500E-06,+80.4020092E-03
-116.7000E-06,+80.4020092E-03
-116.3500E-06,+80.4020092E-03
-116.0000E-06,+80.4020092E-03
-115.6500E-06,+80.4020092E-03
-115.3000E-06,+30.1507534E-03
-114.9500E-06,+80.4020092E-03
-114.6000E-06,+80.4020092E-03
-114.2500E-06,+80.4020092E-03
-113.9000E-06,+80.4020092E-03
-113.5500E-06,+80.4020092E-03
-113.2000E-06,+80.4020092E-03
-112.8500E-06,+80.4020092E-03
-112.5000E-06,+80.4020092E-03
-112.1500E-06,+80.4020092E-03
-111.8000E-06,+80.4020092E-03
-111.4500E-06,+80.4020092E-03
-111.1000E-06,+80.4020092E-03
-110.7500E-06,+80.4020092E-03
-110.4000E-06,+80.4020092E-03
-110.0500E-06,+80.4020092E-03
-109.7000E-06,+80.4020092E-03
-109.3500E-06,+80.4020092E-03
-109.0000E-06,+45.2261302E-03
-108.6500E-06,+80.4020092E-03
-108.3000E-06,+80.4020092E-03
-107.9500E-06,+30.1507534E-03
-107.6000E-06,+80.4020092E-03
-107.2500E-06,+80.4020092E-03
-106.9000E-06,+80.4020092E-03
-106.5500E-06,+80.4020092E-03
-106.2000E-06,+80.4020092E-03
-105.8500E-06,+80.4020092E-03
-105.5000E-06,+80.4020092E-03
-105.1500E-06,+80.4020092E-03
-104.8000E-06,+80.4020092E-03
-104.4500E-06,+80.4020092E-03
-104.1000E-06,+80.4020092E-03
-103.7500E-06,+80.4020092E-03
-103.4000E-06,+80.4020092E-03
-103.0500E-06,+5.0251256E-03
-102.7000E-06,+80.4020092E-03
-102.3500E-06,+80.4020092E-03
-102.0000E-06,+80.4020092E-03
-101.6500E-06,+80.4020092E-03
-101.3000E-06,+80.4020092E-03
-100.9500E-06,+80.4020092E-03
-100.6000E-06,+80.4020092E-03
-100.2500E-06,+80.4020092E-03
-99.9000E-06,+80.4020092E-03
-99.5500E-06,+80.4020092E-03
-99.2000E-06,+80.4020092E-03
-98.8500E-06,+80.4020092E-03
-98.5000E-06,+80.4020092E-03
-98.1500E-06,+80.4020092E-03
-97.8000E-06,+80.4020092E-03
-97.4500E-06,+80.4020092E-03
-97.1000E-06,+80.4020092E-03
-96.7500E-06,+80.4020092E-03
-96.4000E-06,+80.4020092E-03
-96.0500E-06,+80.4020092E-03
-95.7000E-06,+80.4020092E-03
-95.3500E-06,+80.4020092E-03
-95.0000E-06,+80.4020092E-03
-94.6500E-06,+80.4020092E-03
-94.3000E-06,+80.4020092E-03
-93.9500E-06,+80.4020092E-03
-93.6000E-06,+80.4020092E-03
-93.2500E-06,+80.4020092E-03
-92.9000E-06,+80.4020092E-03
-92.5500E-06,+80.4020092E-03
-92.2000E-06,+80.4020092E-03
-91.8500E-06,+80.4020092E-03
-91.5000E-06,+80.4020092E-03
-91.1500E-06,+80.4020092E-03
-90.8000E-06,+80.4020092E-03
-90.4500E-06,+80.4020092E-03
-90.1000E-06,+80.4020092E-03
-89.7500E-06,+80.4020092E-03
-89.4000E-06,+80.4020092E-03
-89.0500E-06,+80.4020092E-03
-88.7000E-06,+80.4020092E-03
-88.3500E-06,+80.4020092E-03
-88.0000E-06,+45.2261302E-03
-87.6500E-06,+80.4020092E-03
-87.3000E-06,+80.4020092E-03
-86.9500E-06,+80.4020092E-03
-86.6000E-06,+80.4020092E-03
-86.2500E-06,+80.4020092E-03
-85.9000E-06,+80.4020092E-03
-85.5500E-06,+80.4020092E-03
-85.2000E-06,+80.4020092E-03
-84.8500E-06,+80.4020092E-03
-84.5000E-06,+80.4020092E-03
-84.1500E-06,+80.4020092E-03
-83.8000E-06,+80.4020092E-03
-83.4500E-06,+80.4020092E-03
-83.1000E-06,+80.4020092E-03
-82.7500E-06,+80.4020092E-03
-82.4000E-06,+80.4020092E-03
-82.0500E-06,+80.4020092E-03
-81.7000E-06,+80.4020092E-03
-81.3500E-06,+80.4020092E-03
-81.0000E-06,+80.4020092E-03
-80.6500E-06,+80.4020092E-03
-80.3000E-06,+80.4020092E-03
-79.9500E-06,+80.4020092E-03
-79.6000E-06,+80.4020092E-03
-79.2500E-06,+80.4020092E-03
-78.9000E-06,+80.4020092E-03
-78.5500E-06,+80.4020092E-03
-78.2000E-06,+80.4020092E-03
-77.8500E-06,+80.4020092E-03
-77.5000E-06,+80.4020092E-03
-77.1500E-06,+20.1005023E-03
-76.8000E-06,+80.4020092E-03
-76.4500E-06,+80.4020092E-03
-76.1000E-06,+20.1005023E-03
-75.7500E-06,+80.4020092E-03
-75.4000E-06,+80.4020092E-03
-75.0500E-06,+20.1005023E-03
-74.7000E-06,+80.4020092E-03
-74.3500E-06,+80.4020092E-03
-74.0000E-06,+80.4020092E-03
-73.6500E-06,+80.4020092E-03
-73.3000E-06,+80.4020092E-03
-72.9500E-06,+80.4020092E-03
-72.6000E-06,+80.4020092E-03
-72.2500E-06,+80.4020092E-03
-71.9000E-06,+80.4020092E-03
-71.5500E-06,+80.4020092E-03
-71.2000E-06,+80.4020092E-03
-70.8500E-06,+20.1005023E-03
-70.5000E-06,+80.4020092E-03
