x-axis,1,2
second,Volt,Volt
-25.00000E-06,+2.53341710195E+00,+121.35682628E-03
-24.97500E-06,+2.49321609735E+00,+121.35682628E-03
-24.95000E-06,+2.45301509276E+00,+121.35682628E-03
-24.92500E-06,+2.45301509276E+00,+121.35682628E-03
-24.90000E-06,+2.41281408817E+00,+121.35682628E-03
-24.87500E-06,+2.41281408817E+00,+121.35682628E-03
-24.85000E-06,+2.37261308357E+00,+123.86938906E-03
-24.82500E-06,+2.33241207898E+00,+121.35682628E-03
-24.80000E-06,+2.29221107438E+00,+121.35682628E-03
-24.77500E-06,+2.29221107438E+00,+121.35682628E-03
-24.75000E-06,+2.25201006979E+00,+121.35682628E-03
-24.72500E-06,+2.25201006979E+00,+121.35682628E-03
-24.70000E-06,+2.21180906519E+00,+161.55783087E-03
-24.67500E-06,+2.17160806060E+00,+123.86938906E-03
-24.65000E-06,+2.17160806060E+00,+121.35682628E-03
-24.62500E-06,+2.13140705600E+00,+121.35682628E-03
-24.60000E-06,+2.09120605141E+00,+121.35682628E-03
-24.57500E-06,+2.09120605141E+00,+121.35682628E-03
-24.55000E-06,+2.05100504681E+00,+121.35682628E-03
-24.52500E-06,+2.01080404222E+00,+121.35682628E-03
-24.50000E-06,+2.01080404222E+00,+121.35682628E-03
-24.47500E-06,+1.97060303763E+00,+121.35682628E-03
-24.45000E-06,+1.97060303763E+00,+83.66838447E-03
-24.42500E-06,+1.93040203303E+00,+121.35682628E-03
-24.40000E-06,+1.93040203303E+00,+121.35682628E-03
-24.37500E-06,+1.89020102844E+00,+121.35682628E-03
-24.35000E-06,+1.89020102844E+00,+121.35682628E-03
-24.32500E-06,+1.85000002384E+00,+121.35682628E-03
-24.30000E-06,+1.80979901925E+00,+123.86938906E-03
-24.27500E-06,+1.76959801465E+00,+121.35682628E-03
-24.25000E-06,+1.76959801465E+00,+121.35682628E-03
-24.22500E-06,+1.72939701006E+00,+121.35682628E-03
-24.20000E-06,+1.69170856825E+00,+121.35682628E-03
-24.17500E-06,+1.68919600546E+00,+121.35682628E-03
-24.15000E-06,+1.64899500087E+00,+121.35682628E-03
-24.12500E-06,+1.64899500087E+00,+121.35682628E-03
-24.10000E-06,+1.60879399627E+00,+121.35682628E-03
-24.07500E-06,+1.60879399627E+00,+121.35682628E-03
-24.05000E-06,+1.56859299168E+00,+121.35682628E-03
-24.02500E-06,+1.56859299168E+00,+121.35682628E-03
-24.00000E-06,+1.48819098249E+00,+121.35682628E-03
-23.97500E-06,+1.52839198709E+00,+121.35682628E-03
